customer_id,age,tenure_months,monthly_charges,total_charges,usage_minutes,support_tickets,last_login_days,contract_type,payment_method,churn
3855,40,13,77.0,1001.0,505,1,42,Two Year,UPI,0
3856,57,39,107.87,4206.93,629,0,4,One Year,Net Banking,1
3857,28,42,139.05,5840.1,541,2,13,One Year,Net Banking,0
3858,65,45,62.27,2802.15,378,1,1,Month-to-Month,Debit Card,0
3859,49,48,136.3,6542.4,587,1,53,One Year,Debit Card,0
3860,53,58,138.44,8029.52,492,2,50,Month-to-Month,Credit Card,1
3861,50,14,140.29,1964.06,321,0,39,One Year,Debit Card,1
3862,41,11,47.86,526.46,301,1,12,Two Year,Debit Card,0
3863,56,42,66.05,2774.1,545,0,50,Two Year,Debit Card,0
3864,51,38,131.86,5010.68,756,1,4,Month-to-Month,Debit Card,1
3865,45,4,60.28,241.12,370,1,46,One Year,Net Banking,0
3866,54,53,94.04,4984.12,385,0,35,Two Year,Credit Card,0
3867,24,33,26.53,875.49,547,0,35,Month-to-Month,Debit Card,1
3868,21,7,17.88,125.16,342,1,49,One Year,Net Banking,0
3869,54,56,67.68,3790.08,782,1,55,Month-to-Month,Debit Card,1
3870,18,41,91.05,3733.05,396,2,18,Two Year,Credit Card,0
3871,18,8,64.98,519.84,440,1,19,Month-to-Month,UPI,1
3872,64,37,90.88,3362.56,403,1,21,Month-to-Month,UPI,1
3873,37,51,82.11,4187.61,612,1,30,One Year,Credit Card,0
3874,36,10,106.0,1060.0,759,2,40,Month-to-Month,Net Banking,1
3875,46,43,100.93,4339.99,415,3,46,Month-to-Month,Net Banking,1
3876,27,57,69.39,3955.23,603,3,43,Month-to-Month,Credit Card,1
3877,35,15,69.5,1042.5,343,3,3,One Year,UPI,0
3878,45,38,29.71,1128.98,615,1,2,Month-to-Month,Debit Card,1
3879,52,15,81.85,1227.75,711,0,36,One Year,UPI,0
3880,60,5,92.21,461.05,674,4,24,One Year,Debit Card,0
3881,64,29,76.71,2224.59,515,2,48,Month-to-Month,Credit Card,0
3882,48,19,55.6,1056.4,376,1,36,One Year,Credit Card,0
3883,44,54,111.03,5995.62,500,0,58,Month-to-Month,Credit Card,1
3884,28,51,20.45,1042.95,462,1,3,Month-to-Month,UPI,0
3885,66,10,138.02,1380.2,446,0,52,Month-to-Month,Credit Card,1
3886,66,12,12.89,154.68,524,1,38,Month-to-Month,UPI,0
3887,55,54,144.73,7815.42,492,1,6,Month-to-Month,Net Banking,1
3888,22,4,74.73,298.92,584,1,6,Month-to-Month,Debit Card,1
3889,25,31,67.77,2100.87,585,0,48,One Year,Debit Card,0
3890,51,18,45.9,826.2,492,0,24,Month-to-Month,Debit Card,0
3891,65,16,11.41,182.56,551,1,14,Two Year,Credit Card,0
3892,69,40,48.47,1938.8,658,0,6,Month-to-Month,Debit Card,1
3893,29,36,25.32,911.52,436,0,46,Month-to-Month,Credit Card,1
3894,55,25,102.37,2559.25,501,2,51,Month-to-Month,UPI,0
3895,18,23,54.67,1257.41,376,1,3,Month-to-Month,Credit Card,1
3896,48,12,117.41,1408.92,557,0,33,One Year,Debit Card,1
3897,21,34,38.97,1324.98,523,0,53,Month-to-Month,Credit Card,1
3898,66,36,136.03,4897.08,555,0,44,Month-to-Month,Credit Card,0
3899,62,37,83.22,3079.14,381,2,43,Month-to-Month,UPI,1
3900,67,3,26.03,78.09,591,0,41,Month-to-Month,Credit Card,0
3901,22,9,66.12,595.08,512,2,18,Month-to-Month,Debit Card,0
3902,47,53,38.95,2064.35,623,0,46,Month-to-Month,Credit Card,0
3903,41,18,37.96,683.28,447,1,48,Month-to-Month,Net Banking,0
3904,20,43,80.89,3478.27,581,1,52,Month-to-Month,Credit Card,1
3905,28,35,104.06,3642.1,553,0,37,Month-to-Month,Net Banking,1
3906,62,57,137.63,7844.91,682,2,26,One Year,Debit Card,0
3907,21,55,80.3,4416.5,486,0,4,Month-to-Month,Net Banking,1
3908,43,34,145.22,4937.48,433,2,52,Month-to-Month,Net Banking,1
3909,44,41,141.83,5815.03,440,1,59,Month-to-Month,Net Banking,1
3910,63,14,131.11,1835.54,367,1,57,Month-to-Month,Net Banking,0
3911,60,4,80.0,320.0,439,2,12,Month-to-Month,Net Banking,1
3912,44,29,29.73,862.17,219,1,58,Month-to-Month,Credit Card,1
3913,59,41,40.51,1660.91,664,1,45,Month-to-Month,UPI,1
3914,68,45,100.67,4530.15,732,2,55,Month-to-Month,Net Banking,1
3915,67,50,69.05,3452.5,482,0,13,One Year,Debit Card,0
3916,23,15,30.55,458.25,552,1,29,One Year,Debit Card,0
3917,32,28,77.06,2157.68,519,1,46,Month-to-Month,Credit Card,1
3918,47,42,12.44,522.48,342,1,47,Month-to-Month,UPI,1
3919,59,16,112.75,1804.0,623,3,9,One Year,UPI,1
3920,54,12,20.3,243.6,641,0,31,One Year,Net Banking,0
3921,54,52,98.08,5100.16,375,1,0,Two Year,Debit Card,0
3922,59,5,121.02,605.1,539,1,23,Month-to-Month,Debit Card,0
3923,54,34,28.57,971.38,468,1,28,Month-to-Month,Credit Card,0
3924,52,42,82.61,3469.62,642,1,42,One Year,Net Banking,0
3925,40,1,119.07,119.07,490,3,6,One Year,Debit Card,0
3926,23,39,46.49,1813.11,493,1,30,Month-to-Month,Net Banking,0
3927,21,32,32.81,1049.92,718,2,16,One Year,UPI,0
3928,35,26,57.15,1485.9,345,1,29,Month-to-Month,Net Banking,0
3929,26,17,87.66,1490.22,529,1,24,Month-to-Month,Net Banking,1
3930,66,48,90.54,4345.92,510,0,27,Month-to-Month,Credit Card,0
3931,46,59,28.32,1670.88,427,3,35,Month-to-Month,Credit Card,1
3932,30,27,74.06,1999.62,744,2,6,One Year,UPI,0
3933,64,24,47.56,1141.44,540,0,34,One Year,UPI,0
3934,69,35,127.88,4475.8,580,0,55,One Year,Net Banking,0
3935,34,46,53.9,2479.4,597,2,19,Month-to-Month,Debit Card,0
3936,62,42,127.42,5351.64,461,0,13,Month-to-Month,Net Banking,1
3937,49,54,70.0,3780.0,649,0,49,Month-to-Month,UPI,0
3938,65,39,111.72,4357.08,624,3,49,Month-to-Month,Credit Card,0
3939,39,26,81.41,2116.66,485,2,55,One Year,Credit Card,0
3940,21,49,97.07,4756.43,612,1,29,Month-to-Month,UPI,1
3941,22,38,65.35,2483.3,648,3,55,Month-to-Month,Net Banking,1
3942,54,23,117.55,2703.65,595,0,0,Month-to-Month,Debit Card,1
3943,58,22,69.53,1529.66,399,0,37,Month-to-Month,Credit Card,0
3944,66,4,74.04,296.16,488,1,40,One Year,Net Banking,0
3945,30,49,82.48,4041.52,557,2,24,Month-to-Month,Debit Card,1
3946,51,59,126.46,7461.14,530,3,33,One Year,UPI,1
3947,62,9,102.31,920.79,410,4,7,One Year,Net Banking,1
3948,39,4,58.88,235.52,465,1,55,Month-to-Month,Debit Card,1
3949,40,7,103.84,726.88,542,0,19,Month-to-Month,Net Banking,1
3950,68,23,99.94,2298.62,318,0,29,One Year,Credit Card,0
3951,20,2,140.34,280.68,502,0,3,Month-to-Month,UPI,0
3952,59,49,127.8,6262.2,583,1,20,One Year,Credit Card,0
3953,51,24,100.64,2415.36,533,0,26,Month-to-Month,Credit Card,1
3954,49,40,57.81,2312.4,397,0,9,Month-to-Month,Net Banking,1
3955,62,55,119.14,6552.7,418,2,22,Two Year,UPI,0
3956,68,31,90.53,2806.43,678,2,32,Month-to-Month,Net Banking,1
3957,66,47,147.94,6953.18,387,1,10,Month-to-Month,Debit Card,0
3958,38,31,44.65,1384.15,642,1,40,Month-to-Month,UPI,1
3959,63,47,21.15,994.05,425,2,18,Month-to-Month,Credit Card,1
3960,61,40,19.78,791.2,635,2,10,Month-to-Month,Credit Card,0
3961,38,48,99.6,4780.8,564,0,3,Month-to-Month,Credit Card,1
3962,61,51,141.5,7216.5,458,1,22,Month-to-Month,Net Banking,0
3963,28,43,10.27,441.61,288,0,4,Two Year,Net Banking,0
3964,56,34,111.61,3794.74,547,0,52,Month-to-Month,Net Banking,0
3965,21,55,101.99,5609.45,521,0,48,Month-to-Month,UPI,1
3966,68,24,112.52,2700.48,549,0,49,Month-to-Month,UPI,1
3967,18,49,59.76,2928.24,564,1,4,Month-to-Month,UPI,0
3968,45,26,124.87,3246.62,342,1,17,Month-to-Month,UPI,0
3969,41,16,16.26,260.16,547,3,16,Month-to-Month,Debit Card,1
3970,52,57,115.76,6598.32,589,1,57,Two Year,Credit Card,1
3971,30,47,47.39,2227.33,587,1,2,Month-to-Month,Net Banking,1
3972,64,13,76.76,997.88,349,2,42,Month-to-Month,Net Banking,0
3973,51,15,125.17,1877.55,638,2,48,One Year,Debit Card,1
3974,28,27,47.99,1295.73,551,1,57,Month-to-Month,Credit Card,0
3975,53,4,35.93,143.72,566,3,7,One Year,Credit Card,0
3976,68,16,105.38,1686.08,392,2,55,Month-to-Month,Debit Card,1
3977,34,30,84.68,2540.4,590,1,39,One Year,UPI,0
3978,52,44,82.02,3608.88,293,3,22,One Year,Credit Card,0
3979,35,30,45.95,1378.5,398,0,22,Two Year,UPI,0
3980,57,36,14.88,535.68,651,2,1,Month-to-Month,Debit Card,1
3981,39,3,67.44,202.32,585,2,56,One Year,Net Banking,0
3982,41,22,24.92,548.24,534,1,38,Month-to-Month,Net Banking,1
3983,36,49,136.84,6705.16,613,2,20,One Year,Net Banking,0
3984,54,22,15.78,347.16,621,0,51,Month-to-Month,Net Banking,0
3985,56,50,70.43,3521.5,590,1,23,Month-to-Month,Credit Card,0
3986,38,57,17.31,986.67,473,1,52,Month-to-Month,UPI,0
3987,25,50,23.38,1169.0,394,0,37,Month-to-Month,Net Banking,0
3988,45,55,102.24,5623.2,420,0,19,Month-to-Month,Net Banking,0
3989,22,49,100.6,4929.4,669,1,49,One Year,Net Banking,1
3990,34,12,14.63,175.56,346,0,59,Month-to-Month,Debit Card,0
3991,54,55,10.16,558.8,558,3,38,One Year,Credit Card,0
3992,53,21,21.03,441.63,559,1,59,Month-to-Month,Debit Card,0
3993,36,56,116.82,6541.92,676,1,49,Month-to-Month,UPI,0
3994,44,4,91.84,367.36,558,1,26,Month-to-Month,Net Banking,0
3995,51,31,15.34,475.54,449,3,43,Month-to-Month,Credit Card,1
3996,28,44,78.33,3446.52,451,1,38,Month-to-Month,Credit Card,1
3997,62,31,109.68,3400.08,499,1,6,Two Year,Credit Card,0
3998,64,58,131.65,7635.7,635,4,32,Month-to-Month,Debit Card,1
3999,29,23,140.77,3237.71,596,0,28,One Year,Debit Card,0
4000,38,54,55.84,3015.36,369,2,9,Month-to-Month,Debit Card,0
4001,28,53,29.02,1538.06,533,3,9,Two Year,Debit Card,0
4002,56,20,43.17,863.4,599,1,11,Month-to-Month,UPI,0
4003,45,15,118.66,1779.9,471,5,2,Two Year,Net Banking,0
4004,22,23,146.01,3358.23,240,2,2,Month-to-Month,Net Banking,0
4005,34,28,75.3,2108.4,476,0,12,Month-to-Month,Debit Card,1
4006,37,16,52.75,844.0,321,1,44,Month-to-Month,Debit Card,0
4007,58,37,70.09,2593.33,302,2,30,Month-to-Month,Debit Card,0
4008,63,21,52.67,1106.07,627,0,26,Month-to-Month,UPI,0
4009,29,15,45.91,688.65,802,1,5,Month-to-Month,UPI,0
4010,23,17,93.13,1583.21,663,1,26,One Year,Credit Card,0
4011,34,50,12.2,610.0,186,2,34,Month-to-Month,Net Banking,0
4012,68,37,46.34,1714.58,479,2,59,Month-to-Month,Debit Card,1
4013,36,13,102.59,1333.67,429,0,46,Month-to-Month,Credit Card,1
4014,43,19,14.49,275.31,323,3,8,One Year,Net Banking,0
4015,65,30,21.65,649.5,555,0,52,Month-to-Month,Credit Card,1
4016,61,45,51.08,2298.6,477,2,5,Month-to-Month,UPI,0
4017,61,18,132.89,2392.02,360,0,5,Month-to-Month,UPI,1
4018,69,14,117.08,1639.12,253,1,39,Month-to-Month,Credit Card,1
4019,49,36,13.1,471.6,426,4,25,Month-to-Month,Credit Card,1
4020,23,36,80.24,2888.64,500,0,42,Two Year,Net Banking,1
4021,53,20,48.46,969.2,485,1,18,Month-to-Month,Debit Card,0
4022,55,52,100.81,5242.12,627,1,15,Month-to-Month,Net Banking,0
4023,28,19,111.02,2109.38,540,0,40,One Year,Net Banking,1
4024,50,45,130.8,5886.0,458,1,22,Month-to-Month,UPI,0
4025,41,44,76.56,3368.64,401,1,10,One Year,UPI,0
4026,40,7,149.22,1044.54,287,1,15,Two Year,Credit Card,0
4027,32,57,147.2,8390.4,369,2,28,Two Year,UPI,0
4028,44,44,133.5,5874.0,662,0,37,Month-to-Month,Net Banking,1
4029,28,53,90.48,4795.44,603,2,58,Month-to-Month,Credit Card,1
4030,68,4,65.72,262.88,534,1,48,Two Year,Credit Card,0
4031,67,59,61.01,3599.59,440,0,47,Month-to-Month,UPI,1
4032,34,34,11.7,397.8,648,1,19,Month-to-Month,Debit Card,0
4033,68,2,44.88,89.76,378,2,20,Month-to-Month,UPI,0
4034,31,5,110.63,553.15,380,2,27,Month-to-Month,Credit Card,0
4035,44,55,94.51,5198.05,488,2,49,Two Year,Credit Card,1
4036,35,10,138.3,1383.0,238,0,32,One Year,Debit Card,0
4037,45,32,17.0,544.0,375,1,49,Month-to-Month,Net Banking,0
4038,68,42,31.74,1333.08,471,1,39,One Year,Credit Card,0
4039,64,41,120.49,4940.09,444,1,25,Month-to-Month,Debit Card,0
4040,64,13,60.19,782.47,381,2,53,Two Year,Net Banking,0
4041,21,39,26.57,1036.23,744,1,9,Month-to-Month,UPI,0
4042,24,5,149.5,747.5,663,1,33,Month-to-Month,Debit Card,1
4043,62,58,120.22,6972.76,705,2,8,Month-to-Month,Net Banking,0
4044,52,10,67.22,672.2,488,1,55,Month-to-Month,Credit Card,0
4045,65,10,125.27,1252.7,441,1,35,Month-to-Month,Credit Card,1
4046,26,38,105.28,4000.64,692,5,10,Month-to-Month,Debit Card,0
4047,25,27,120.6,3256.2,510,2,9,Two Year,UPI,0
4048,69,51,124.13,6330.63,372,2,45,Two Year,Debit Card,0
4049,62,21,21.86,459.06,381,1,6,One Year,Credit Card,0
4050,34,8,97.22,777.76,461,2,50,Two Year,Net Banking,1
4051,34,1,10.95,10.95,497,2,37,Two Year,UPI,0
4052,66,28,16.08,450.24,509,1,15,One Year,Net Banking,0
4053,50,49,136.56,6691.44,477,0,50,Month-to-Month,Debit Card,0
4054,49,39,83.86,3270.54,780,1,25,Two Year,Debit Card,0
4055,25,14,113.03,1582.42,337,2,31,Month-to-Month,Net Banking,1
4056,36,21,127.39,2675.19,580,2,30,Month-to-Month,Net Banking,1
4057,55,30,142.94,4288.2,442,3,50,Month-to-Month,Net Banking,1
4058,20,21,131.71,2765.91,495,1,31,Month-to-Month,Debit Card,1
4059,22,49,77.66,3805.34,612,0,44,Two Year,Net Banking,0
4060,30,9,57.04,513.36,286,1,11,One Year,Credit Card,0
4061,64,17,31.63,537.71,386,2,26,Two Year,Net Banking,0
4062,63,5,66.05,330.25,483,0,56,One Year,Credit Card,0
4063,48,58,61.31,3555.98,677,1,21,Month-to-Month,Credit Card,0
4064,33,57,88.34,5035.38,676,5,14,One Year,Net Banking,0
4065,67,31,103.17,3198.27,653,2,7,Month-to-Month,UPI,0
4066,49,52,146.97,7642.44,236,0,3,Month-to-Month,UPI,0
4067,39,40,111.97,4478.8,374,3,51,One Year,UPI,1
4068,46,38,100.12,3804.56,378,1,7,One Year,Credit Card,1
4069,39,43,56.91,2447.13,493,2,22,One Year,UPI,0
4070,60,19,14.83,281.77,277,0,52,Month-to-Month,UPI,0
4071,20,36,50.34,1812.24,631,1,15,One Year,Net Banking,0
4072,27,50,117.58,5879.0,260,2,47,Month-to-Month,Debit Card,1
4073,59,33,38.74,1278.42,623,0,33,Month-to-Month,Credit Card,0
4074,38,13,109.71,1426.23,604,0,21,Month-to-Month,Debit Card,1
4075,33,14,91.17,1276.38,368,1,48,Month-to-Month,Credit Card,1
4076,29,56,34.06,1907.36,651,0,22,Month-to-Month,Credit Card,1
4077,19,33,46.63,1538.79,460,2,56,Month-to-Month,UPI,0
4078,58,29,79.48,2304.92,428,4,4,One Year,Net Banking,1
4079,41,43,68.57,2948.51,449,2,36,Month-to-Month,Debit Card,1
4080,52,49,119.0,5831.0,459,0,43,Month-to-Month,Debit Card,0
4081,47,36,112.82,4061.52,470,1,6,Month-to-Month,UPI,0
4082,47,58,90.44,5245.52,473,3,36,Two Year,Debit Card,0
4083,64,44,125.12,5505.28,393,0,25,Two Year,Debit Card,0
4084,52,10,88.77,887.7,421,1,59,Month-to-Month,Credit Card,1
4085,36,31,145.01,4495.31,431,3,27,Month-to-Month,Net Banking,1
4086,67,6,40.41,242.46,700,0,3,Month-to-Month,Net Banking,0
4087,25,57,109.98,6268.86,431,0,48,Month-to-Month,Debit Card,1
4088,43,1,61.79,61.79,423,2,31,Month-to-Month,Debit Card,0
4089,66,7,49.06,343.42,681,0,37,Month-to-Month,Credit Card,1
4090,57,58,35.25,2044.5,461,1,45,Month-to-Month,UPI,0
4091,24,27,87.35,2358.45,393,1,8,One Year,Credit Card,0
4092,47,21,40.17,843.57,367,3,35,Month-to-Month,UPI,0
4093,24,28,38.05,1065.4,329,1,25,Month-to-Month,UPI,1
4094,20,16,148.67,2378.72,564,2,10,Two Year,Credit Card,0
4095,18,56,122.24,6845.44,283,1,19,Two Year,Net Banking,0
4096,53,46,114.76,5278.96,661,0,52,Two Year,Credit Card,0
4097,42,23,121.17,2786.91,489,0,47,Month-to-Month,UPI,1
4098,54,52,145.65,7573.8,447,0,47,Month-to-Month,Net Banking,1
4099,18,20,90.26,1805.2,472,1,47,Month-to-Month,Net Banking,1
4100,32,38,40.83,1551.54,555,1,37,Month-to-Month,Credit Card,1
4101,54,54,130.71,7058.34,443,0,14,Month-to-Month,Net Banking,1
4102,30,25,113.98,2849.5,476,1,34,Two Year,Net Banking,1
4103,57,28,68.0,1904.0,626,1,8,Two Year,Credit Card,0
4104,25,5,76.3,381.5,541,1,32,One Year,Debit Card,0
4105,22,56,67.58,3784.48,350,3,10,One Year,Net Banking,0
4106,26,21,140.19,2943.99,415,1,21,Month-to-Month,Credit Card,1
4107,18,18,58.09,1045.62,286,1,5,One Year,Credit Card,0
4108,53,47,144.89,6809.83,573,2,55,Two Year,Debit Card,0
4109,52,6,137.44,824.64,586,1,36,One Year,Net Banking,0
4110,19,57,98.27,5601.39,387,2,56,Month-to-Month,UPI,0
4111,57,29,91.18,2644.22,776,1,56,Month-to-Month,UPI,1
4112,40,19,61.81,1174.39,792,0,59,Month-to-Month,Net Banking,1
4113,26,33,12.57,414.81,502,1,49,Month-to-Month,Net Banking,1
4114,51,1,27.87,27.87,404,0,20,Two Year,Credit Card,0
4115,63,45,115.59,5201.55,532,1,11,One Year,Credit Card,0
4116,31,3,76.02,228.06,401,1,6,One Year,UPI,0
4117,21,42,30.98,1301.16,614,0,1,Month-to-Month,Net Banking,0
4118,47,21,46.95,985.95,519,1,38,Month-to-Month,Credit Card,1
4119,48,35,142.7,4994.5,528,1,40,Month-to-Month,UPI,1
4120,55,41,61.4,2517.4,711,2,23,One Year,UPI,0
4121,28,40,137.08,5483.2,425,1,25,Month-to-Month,Debit Card,0
4122,52,3,52.65,157.95,430,4,24,Two Year,Net Banking,0
4123,25,25,86.05,2151.25,603,0,19,One Year,Debit Card,0
4124,20,45,12.87,579.15,449,2,39,One Year,Credit Card,0
4125,31,38,83.06,3156.28,692,3,40,Two Year,Credit Card,0
4126,30,45,99.17,4462.65,620,0,41,Two Year,UPI,0
4127,62,55,42.8,2354.0,455,0,43,Month-to-Month,Credit Card,0
4128,49,20,91.05,1821.0,282,3,1,One Year,Debit Card,0
4129,51,52,100.6,5231.2,325,2,41,Month-to-Month,Net Banking,1
4130,62,44,106.16,4671.04,442,1,34,Month-to-Month,UPI,1
4131,36,45,118.7,5341.5,548,1,32,Month-to-Month,UPI,1
4132,55,34,53.59,1822.06,632,0,16,One Year,Credit Card,0
4133,33,21,89.49,1879.29,473,1,57,Month-to-Month,UPI,0
4134,19,56,147.42,8255.52,393,0,21,One Year,UPI,0
4135,57,55,135.74,7465.7,483,2,0,One Year,Net Banking,0
4136,34,48,143.37,6881.76,502,3,36,One Year,UPI,0
4137,51,23,64.06,1473.38,656,0,29,Month-to-Month,Net Banking,0
4138,59,6,120.17,721.02,649,0,45,One Year,Debit Card,0
4139,33,51,96.79,4936.29,379,1,5,Month-to-Month,UPI,0
4140,55,53,21.58,1143.74,554,1,40,Month-to-Month,Debit Card,1
4141,19,13,125.36,1629.68,397,2,53,Two Year,Net Banking,0
4142,19,49,104.79,5134.71,400,3,13,Month-to-Month,UPI,0
4143,43,23,37.85,870.55,624,1,35,Month-to-Month,Credit Card,0
4144,30,9,21.16,190.44,476,1,32,One Year,Credit Card,0
4145,64,17,127.18,2162.06,576,1,37,Month-to-Month,UPI,1
4146,48,2,21.05,42.1,564,0,38,Month-to-Month,Net Banking,0
4147,51,19,22.79,433.01,490,3,52,One Year,Credit Card,0
4148,56,19,69.84,1326.96,539,2,5,Month-to-Month,Debit Card,1
4149,20,56,28.87,1616.72,524,3,25,Month-to-Month,Net Banking,0
4150,25,7,137.91,965.37,361,1,23,One Year,Net Banking,0
4151,40,54,75.84,4095.36,558,2,32,One Year,UPI,0
4152,31,42,89.68,3766.56,415,7,7,One Year,Debit Card,0
4153,44,42,139.93,5877.06,371,2,43,Two Year,Net Banking,0
4154,46,59,84.24,4970.16,602,1,42,Month-to-Month,UPI,1
4155,56,20,59.5,1190.0,429,0,33,One Year,Debit Card,0
4156,56,9,121.6,1094.4,633,2,33,One Year,Net Banking,0
4157,18,17,72.0,1224.0,631,0,23,Month-to-Month,Credit Card,0
4158,34,27,54.59,1473.93,442,4,1,Two Year,Debit Card,1
4159,58,47,111.25,5228.75,628,1,7,Two Year,Net Banking,0
4160,47,2,122.22,244.44,453,0,52,Month-to-Month,Debit Card,0
4161,30,36,120.84,4350.24,491,0,24,One Year,Credit Card,1
4162,38,19,146.87,2790.53,559,2,56,One Year,Net Banking,0
4163,36,17,120.13,2042.21,744,1,29,Month-to-Month,Credit Card,0
4164,36,5,117.79,588.95,612,0,31,Two Year,UPI,1
4165,42,39,130.05,5071.95,493,1,55,One Year,UPI,0
4166,39,18,10.03,180.54,512,4,29,One Year,Net Banking,0
4167,48,53,60.74,3219.22,310,2,56,Month-to-Month,Net Banking,0
4168,34,54,113.26,6116.04,620,0,6,Month-to-Month,Debit Card,1
4169,40,59,93.96,5543.64,607,1,47,Month-to-Month,Net Banking,1
4170,49,7,34.86,244.02,534,2,23,One Year,UPI,0
4171,27,17,52.52,892.84,586,1,53,One Year,Net Banking,0
4172,27,39,57.15,2228.85,256,2,8,Month-to-Month,Debit Card,1
4173,53,36,89.5,3222.0,370,2,15,Month-to-Month,UPI,0
4174,25,40,126.42,5056.8,716,2,1,Month-to-Month,Net Banking,0
4175,69,45,140.55,6324.75,469,1,34,One Year,Credit Card,0
4176,37,4,115.01,460.04,590,1,33,One Year,Credit Card,0
4177,49,38,128.01,4864.38,410,0,21,Month-to-Month,Credit Card,1
4178,67,25,75.81,1895.25,446,1,18,Month-to-Month,Credit Card,0
4179,31,5,64.57,322.85,722,0,58,Month-to-Month,Debit Card,1
4180,67,30,64.98,1949.4,481,0,48,Month-to-Month,Credit Card,1
4181,45,12,96.25,1155.0,562,0,51,One Year,Credit Card,1
4182,63,4,27.39,109.56,515,0,20,Month-to-Month,Net Banking,0
4183,69,24,91.13,2187.12,529,3,11,Month-to-Month,Credit Card,1
4184,41,29,103.12,2990.48,525,1,10,One Year,Credit Card,0
4185,32,9,71.45,643.05,262,1,51,Two Year,Net Banking,1
4186,39,4,143.44,573.76,557,1,53,Two Year,UPI,1
4187,47,51,95.15,4852.65,435,1,18,Two Year,Debit Card,0
4188,21,24,40.8,979.2,713,4,57,One Year,Debit Card,1
4189,30,14,77.09,1079.26,407,3,5,One Year,UPI,0
4190,40,5,104.56,522.8,443,0,41,One Year,Net Banking,1
4191,25,18,55.31,995.58,793,3,13,Two Year,UPI,0
4192,35,42,21.15,888.3,586,2,32,Two Year,Debit Card,0
4193,29,57,91.68,5225.76,381,2,46,Month-to-Month,Debit Card,1
4194,48,19,142.7,2711.3,521,3,37,Month-to-Month,UPI,1
4195,31,12,77.91,934.92,353,0,12,Month-to-Month,Credit Card,0
4196,51,18,136.86,2463.48,530,0,55,One Year,Debit Card,0
4197,35,17,126.9,2157.3,403,0,25,One Year,UPI,0
4198,51,30,30.64,919.2,723,0,13,Two Year,Credit Card,0
4199,28,24,109.14,2619.36,550,1,44,Month-to-Month,Credit Card,1
4200,58,11,70.97,780.67,563,1,23,Month-to-Month,Net Banking,0
4201,29,35,45.03,1576.05,613,1,47,Two Year,UPI,0
4202,66,23,106.17,2441.91,627,1,0,Month-to-Month,Debit Card,1
4203,32,17,113.97,1937.49,417,0,45,Month-to-Month,Net Banking,1
4204,48,1,35.19,35.19,511,1,44,One Year,Debit Card,0
4205,66,15,138.02,2070.3,446,2,54,Month-to-Month,Credit Card,1
4206,46,32,115.16,3685.12,751,2,29,Month-to-Month,UPI,1
4207,43,9,140.67,1266.03,225,0,9,Month-to-Month,Credit Card,1
4208,35,15,54.39,815.85,430,2,9,Month-to-Month,Credit Card,0
4209,49,28,141.51,3962.28,490,1,27,Month-to-Month,Credit Card,1
4210,39,24,61.59,1478.16,516,2,3,Month-to-Month,UPI,0
4211,55,35,17.56,614.6,513,1,13,Month-to-Month,Net Banking,1
4212,34,22,116.82,2570.04,494,1,11,Month-to-Month,Debit Card,1
4213,40,27,108.49,2929.23,480,3,53,One Year,Credit Card,0
4214,41,19,93.71,1780.49,528,3,37,Month-to-Month,Debit Card,1
4215,67,45,78.59,3536.55,555,1,46,Month-to-Month,Debit Card,1
4216,25,12,14.5,174.0,714,1,36,Month-to-Month,Net Banking,1
4217,58,20,97.44,1948.8,713,0,9,Month-to-Month,UPI,0
4218,23,1,68.36,68.36,536,0,40,Month-to-Month,Debit Card,1
4219,22,21,88.43,1857.03,440,0,26,Month-to-Month,Net Banking,0
4220,61,49,70.1,3434.9,448,0,41,Two Year,Debit Card,0
4221,46,45,145.25,6536.25,342,2,55,Two Year,Credit Card,1
4222,45,1,94.58,94.58,614,2,11,One Year,Net Banking,0
4223,28,10,114.89,1148.9,494,0,21,Month-to-Month,UPI,0
4224,18,47,141.09,6631.23,552,2,3,One Year,UPI,0
4225,60,59,92.82,5476.38,540,2,28,Month-to-Month,Credit Card,0
4226,36,59,11.69,689.71,416,2,35,One Year,Credit Card,0
4227,26,32,14.8,473.6,401,2,44,Month-to-Month,Debit Card,1
4228,44,39,108.33,4224.87,445,1,56,One Year,Net Banking,0
4229,51,22,49.07,1079.54,558,3,13,Two Year,Net Banking,0
4230,61,18,91.11,1639.98,490,1,11,Month-to-Month,Net Banking,0
4231,21,48,38.32,1839.36,288,2,44,Month-to-Month,Net Banking,1
4232,53,46,47.83,2200.18,377,1,19,Month-to-Month,Debit Card,0
4233,35,32,80.65,2580.8,467,2,44,Month-to-Month,Net Banking,1
4234,32,27,146.58,3957.66,496,1,22,Two Year,Net Banking,0
4235,68,28,96.28,2695.84,561,2,21,Month-to-Month,UPI,0
4236,30,18,141.06,2539.08,504,0,33,Month-to-Month,UPI,1
4237,36,59,144.31,8514.29,456,1,20,One Year,Debit Card,0
4238,66,39,39.14,1526.46,452,0,50,Month-to-Month,Credit Card,1
4239,23,49,53.57,2624.93,524,1,8,Month-to-Month,UPI,0
4240,65,29,117.8,3416.2,550,2,9,Month-to-Month,Credit Card,1
4241,29,18,131.35,2364.3,460,0,48,One Year,Debit Card,0
4242,68,44,82.69,3638.36,370,1,9,Month-to-Month,UPI,1
4243,54,8,149.05,1192.4,488,0,51,One Year,UPI,0
